user_id,timestamp,mcc,cell_id,longitude,latitude,loc_error
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-15 09:36:00,154,3715,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-16 07:12:00,154,6592,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-17 04:48:00,154,1227,,,
0OHD1Z_54,2022-01-18T02:24:00+012:00,TT6FZI_54,TT6FZI_54,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-19,154,386,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-19 21:36:00,154,3280,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-20 19:12:00,154,8197,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-21 16:48:00,154,3415,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-22 14:24:00,154,3053,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-23 12:00:00,154,5419,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-24 09:36:00,154,2702,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-06-25,154,1417,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-26 04:48:00,154,9041,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-06-27,154,9752,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-28 00:00:00,154,7639,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-28 21:36:00,154,6032,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-29 19:12:00,154,2126,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-30 16:48:00,154,8187,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-01-31 14:24:00,154,7618,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-01 12:00:00,154,241,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-02 09:36:00,154,903,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-03 07:12:00,154,3981,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-04 04:48:00,154,1825,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-05 02:24:00,154,3787,,,
0OHD1Z_4,2022-02-06T00:00:00+012:00,TT6FZI_70,TT6FZI_70,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-06,154,4491,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-07 19:12:00,154,8217,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-05-08,154,5842,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-09 14:24:00,154,,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-10 12:00:00,154,2693,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-11 09:36:00,154,7433,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-12 07:12:00,154,1787,,,
,2022-02-13 04:48:00,,,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-14 02:24:00,154,9065,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-15 00:00:00,154,2812,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-15 21:36:00,154,3433,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-16 19:12:00,154,3731,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-17 16:48:00,154,1673,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-18 14:24:00,154,994,,,
0OHD1Z_1,2022-02-19T12:00:00+012:00,TT6FZI_22,TT6FZI_22,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-20 09:36:00,154,268,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-05-21,154,8487,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-22 04:48:00,154,4617,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-23 02:24:00,154,2418,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-07-24,154,4027,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-06-24,154,7688,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",,,9674,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-08-26,154,5550,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-27 14:24:00,154,7651,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-02-28 12:00:00,154,1631,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-01 09:36:00,154,600,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-02 07:12:00,154,6714,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-03 04:48:00,,8580,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-04 02:24:00,154,1370,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-05 00:00:00,154,6182,,,
0OHD1Z_19,2022-03-05T21:36:00+012:00,TT6FZI_44,TT6FZI_44,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-06 19:12:00,154,1550,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-07 16:48:00,154,940,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",,,4554,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-09 12:00:00,154,6225,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-10 09:36:00,154,8586,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-11 07:12:00,154,5081,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-12 04:48:00,154,8081,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",,,838,,,
0OHD1Z_6,2022-03-14T00:00:00+012:00,TT6FZI_87,TT6FZI_87,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-14 21:36:00,154,738,,,
0OHD1Z_88,2022-03-15T19:12:00+012:00,TT6FZI_73,TT6FZI_73,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-16 16:48:00,154,7520,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-17 14:24:00,154,1654,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-18 12:00:00,154,1742,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-19 09:36:00,154,4119,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-20 07:12:00,154,1286,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-21 04:48:00,154,1636,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-22 02:24:00,154,9213,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-23 00:00:00,154,8029,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-23 21:36:00,154,5133,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-24 19:12:00,154,2328,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-25 16:48:00,154,7115,,,
0OHD1Z_57,2022-03-26T14:24:00+012:00,TT6FZI_11,TT6FZI_11,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-27 12:00:00,154,2742,,,
0OHD1Z_42,2022-03-28T09:36:00+012:00,TT6FZI_83,TT6FZI_83,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-08-29,154,8812,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-30 04:48:00,154,648,,,
"MTIwOWZlM2JjMzQ5N2U0NzM3NmRmYmQ5ZGYwNjAwYTE3YzYzMzg0Yzg1Zjg1OTY3MTk1NmQ4Mjg5
ZTVhMGJlOA==",2022-03-31 02:24:00,154,8229,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-01 00:00:00,154,1312,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-01,154,9303,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-02 19:12:00,154,9401,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-03 16:48:00,154,8745,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-04 14:24:00,154,8038,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-05 12:00:00,154,7920,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-06 09:36:00,154,2164,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-07 07:12:00,154,5213,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-08 04:48:00,154,1597,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-09 02:24:00,154,3081,,,
0OHD1Z_45,2022-01-10T00:00:00+012:00,TT6FZI_27,TT6FZI_27,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-10 21:36:00,154,4335,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-11 19:12:00,154,9355,,,
0OHD1Z_28,2022-01-12T16:48:00+012:00,TT6FZI_45,TT6FZI_45,,,
0OHD1Z_49,2022-01-13T14:24:00+012:00,TT6FZI_93,TT6FZI_93,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-03-14,154,6522,,,
0OHD1Z_76,2022-01-15T09:36:00+012:00,TT6FZI_36,TT6FZI_36,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-16 07:12:00,154,6592,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-17 04:48:00,154,1227,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-18 02:24:00,154,4421,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-19 00:00:00,154,386,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-04-19,154,3280,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-20 19:12:00,154,8197,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-21 16:48:00,154,3415,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-09-22,154,,,,
,2022-01-23 12:00:00,154,5419,,,
,,,2702,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-25 07:12:00,154,1417,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-26 04:48:00,154,9041,,,
,,154,9752,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-28 00:00:00,154,7639,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-28,154,6032,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-29 19:12:00,154,2126,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-30 16:48:00,154,8187,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-01-31 14:24:00,154,7618,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-01 12:00:00,154,241,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-02,154,903,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-03 07:12:00,154,3981,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-04 04:48:00,154,1825,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-05 02:24:00,154,3787,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-06 00:00:00,154,6620,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-06 21:36:00,154,4491,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-07 19:12:00,154,8217,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-08 16:48:00,154,5842,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-09 14:24:00,154,693,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-10 12:00:00,154,2693,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-11 09:36:00,154,7433,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-12 07:12:00,154,1787,,,
"MTM0MWU4YzlhMzRjYjhlODc1MTMyNDNkZDc2NjZkOGY0ODgwMmUzMThkNWQxNjc4OWMzYzAwNjlj
MTliNTdjOA==",2022-02-13 04:48:00,154,6986,,,
